47,[44 1233 1754 4447 5094 6881],[3.526215e-07 1.405657e-12 4.8221068e-08 0.9999995 6.729514e-08 3.294036e-11]
48,[45],[1.0]
49,[46 4286 7268 9262],[1.4601033e-19 9.544534e-17 0.99999964 3.8880884e-07]
50,[47 3125 9064 9306],[4.883765e-11 3.43822e-07 0.9999807 1.8953608e-05]
51,[48 2630 3306 10210],[2.6973445e-05 0.9976841 0.0019755396 0.00031343877]
52,[49],[1.0]
53,[50 10677],[1.0 9.079141e-09]
54,[51 8428 9144 9806],[0.9999932 1.6560215e-08 1.2236954e-06 5.617748e-06]
55,[53 1013 1502 2629 9520 11638 12223],[0.08529942 3.229772e-06 0.58781236 6.942385e-10 0.31630242 0.00076466386 0.0098179355]
56,[54 260 1025 4187 9730 10119],[6.6810935e-09 1.6086727e-17 4.2566091e-19 1.0 3.1927166e-10 4.241969e-09]
57,[55 9993 10094],[4.664848e-07 0.99936193 0.0006376198]
58,[56 101 2155 3116 3890 4401 4748 5158 7882 8403 9675 9823 11498],[7.1324625e-23 6.145961e-09 1.6808475e-12 5.7426427e-18 9.498317e-21 7.55351e-12 1.0 9.942715e-16 2.868481e-09 3.0436174e-11 9.043754e-18 9.569143e-10 1.4462368e-23]
59,[57 2338 5156 11522 12313],[2.7385891e-09 0.3712517 0.6286152 0.00013315564 1.0340918e-10]
60,[58 372 11945],[0.0031169578 4.7979695e-05 0.99683505]
61,[59 1595 1940 1998 2024 2753 4254 4909 5345 5691 5692 5869 5937 6312 8911 9927 11025 11247 11931],[9.641774e-15 9.40241e-23 1.4105275e-10 4.7748806e-08 1.2747842e-14 0.0006423357 2.219912e-19 3.10026e-12 1.640506e-10 1.5548504e-07 1.2670512e-18 0.999012 8.213709e-06 0.00033731543 4.3832998e-15 1.2286695e-08 1.3965724e-17 1.1598543e-18 5.763273e-24]
62,[60 2293],[1.0 2.8990408e-09]
63,[61 5481 6482],[1.7920192e-16 4.0209283e-17 1.0]
64,[61 5481 6482 6602],[7.59758e-12 1.2155422e-08 1.0 1.1378217e-12]
65,[62 3849 5735 7662],[0.9995529 5.3454435e-10 0.00043285548 1.4215203e-05]
66,[63 1888 2705 2730 7813],[2.8255062e-07 1.7241698e-10 9.836668e-06 0.09634054 0.9036493]
67,[64 3855 4040 6910 9628 10575],[0.01982474 9.88974e-07 1.3320828e-09 0.98017335 9.1085445e-07 1.7392573e-12]
68,[65 8508],[0.9999206 7.935228e-05]
69,[66 2188 3968 5575 6751 7191 8492 10677 10801],[6.799115e-21 1.3765892e-07 0.00082863565 0.30587634 0.008725373 0.13800214 0.54656744 3.356502e-11 1.8882403e-10]
70,[66 1052 1612 3911 5479 6928 10565 10677 12129 12244],[2.1989135e-14 9.187689e-14 1.8183075e-13 0.011274311 1.0213531e-08 0.9887257 1.1663122e-13 2.903563e-10 1.0779771e-10 3.3521176e-14]
71,[66 784 1026 1057 1482 2066 2528 4498 4929 7548 7713 11609],[4.4758745e-25 6.4088932e-27 4.2599197e-28 2.769076e-28 3.7824594e-25 2.3278789e-11 1.1340202e-18 5.329742e-09 2.8490963e-13 3.941759e-09 1.0 1.2659326e-23]
72,[66 80 1632 7546 10677 10941 12053],[6.4536737e-10 0.0035070945 7.549493e-08 0.9963903 0.000100599165 1.83959e-06 1.19152524e-07]
73,[66 3005 5957 7285 11355 11680 12121],[1.1583549e-08 5.5232467e-06 0.90434515 0.09548487 1.8011644e-05 0.0001464291 8.280797e-11]
74,[66 724 1055 1060 2154 3137 3595 12177],[0.15284455 3.3713528e-05 0.00017271609 2.5488207e-09 0.00316213 0.8078352 0.013328518 0.022623144]
75,[66 1455 1517],[0.8621743 0.04043086 0.097394854]
76,[66 1750 1951 5011 5535 6906 7867],[1.0483296e-25 2.1097826e-13 3.007885e-17 1.8941095e-10 1.3931146e-17 1.0 3.496864e-09]
77,[66 2242 2436 7554 9391],[1.9908419e-15 1.4249582e-05 0.0002783787 1.7745048e-08 0.9997073]
78,[66 93 7449],[6.863928e-11 0.99975663 0.00024333908]
79,[66 479 768 1505 2805 3826 4050 6551 9134 10116 11710],[2.2135798e-09 1.1445726e-08 1.0446892e-07 5.1921967e-07 1.6434517e-05 0.99766326 1.7256013e-10 0.0022419235 1.3749315e-08 7.779803e-05 2.2159349e-11]
80,[67],[1.0]
81,[68],[1.0]
82,[69],[1.0]
83,[70 3007 4119 4318 6383 9573 10548 11374],[3.8462184e-14 3.0806555e-07 2.3072507e-06 3.3909618e-07 0.0020766843 0.99564373 0.0022765235 1.1860826e-12]
84,[72 1375 2928 3618 3841 3861 6417 7034 7402 8066 9779 10861 10881 11504 12334],[7.8944126e-17 8.957832e-25 9.276014e-19 6.6084784e-22 1.3695835e-18 1.2391631e-17 0.90904737 0.090455 0.00049765076 8.9978976e-11 2.7032447e-12 3.1776893e-19 5.285276e-18 9.1330136e-17 1.4503608e-23]
85,[73 720 879 1067 1120 3844 6761 8892 9269 9287 11804],[2.1418846e-07 1.33459315e-20 3.4911833e-17 3.568673e-18 1.5006917e-17 1.4261203e-10 0.10971723 2.5936126e-08 0.8898473 0.00043527977 6.1615257e-19]
86,[74 2896 3419 3756 5269 7461 8088 8422 8897 10677],[3.2159322e-10 1.6891131e-07 2.0497355e-09 1.822525e-07 4.3683883e-09 0.00032181817 4.102078e-05 5.0279958e-08 0.99963677 5.651165e-12]
87,[74 2896 3419 3756 5269 7461 8088 8422 8897 10677],[3.9565467e-08 0.0854686 5.1421867e-10 1.6357459e-09 8.527065e-12 0.017154207 0.02279079 0.874586 5.603846e-08 2.3485478e-07]
88,[75],[1.0]
89,[76],[1.0]
90,[77 7056 8081],[0.00031279054 0.009526092 0.99016106]
91,[78],[1.0]
92,[79],[1.0]
93,[81],[1.0]
94,[82 9674 10319],[1.0 2.9862777e-09 1.7053782e-11]
95,[83],[1.0]
96,[84],[1.0]
97,[85],[1.0]
98,[86],[1.0]
99,[87],[1.0]
100,[88 3305],[1.0 3.6497074e-08]
101,[89 298 12285],[0.56157875 6.0973757e-06 0.43841514]
102,[90 2606],[5.1885288e-11 1.0]
103,[91 2153 2287],[0.38574654 0.61425346 9.541468e-10]
104,[92 6717],[2.280615e-06 0.99999774]
105,[94],[1.0]
106,[95 6445 8454],[0.017714744 0.97963536 0.0026499096]
107,[96],[1.0]
108,[96 880 1606],[1.16822044e-07 1.747767e-06 0.9999981]
109,[96 10609],[1.1620493e-14 1.0]
110,[97 6866],[0.998628 0.0013720499]
111,[98],[1.0]
112,[99 11125],[0.00021750957 0.9997825]
113,[99 11125],[0.736969 0.263031]
114,[99 11125],[1.1289382e-06 0.9999989]
115,[100],[1.0]
116,[100 10588],[1.0 1.8464735e-11]
117,[100 1259 10783 11934],[1.0 3.1019604e-15 1.9045328e-09 3.4402945e-16]
118,[100 7766 9542],[5.277634e-06 0.8342654 0.16572933]
119,[100 10653 10711],[1.0 1.7661619e-09 2.4481344e-12]
120,[100 3808],[0.00063403515 0.999366]
121,[100 10978],[1.0 1.1157659e-11]
122,[102],[1.0]
123,[103 8589],[0.99999964 3.1347022e-07]
124,[104],[1.0]
125,[105],[1.0]
126,[106 2153 2287],[0.97113514 0.028862443 2.4881026e-06]
127,[107 6628 11476],[0.00081737345 0.99918264 2.4218444e-08]
128,[109 2545 4137 5718 6171 6915 8823 9685 10076 12132],[5.564614e-17 3.6683926e-14 0.9979097 4.5000045e-10 4.5044254e-07 0.0020897842 2.5128058e-15 8.826749e-13 5.844591e-14 2.3440303e-18]
129,[110 186 264 460 981 995 1000 2875 4127 10527 10907 11707 11924],[3.7032627e-11 5.318685e-09 3.236064e-13 6.9243732e-15 9.995668e-10 9.388726e-12 8.396403e-09 0.0028934407 3.3521635e-05 0.99705976 9.998329e-06 1.6231145e-11 3.2520954e-06]
130,[111 6597 7424 9528],[7.624147e-19 1.02796776e-08 6.070062e-09 1.0]
131,[112 239 1478 1489 8271 9336],[8.75319e-15 1.18462504e-14 4.870714e-11 4.303634e-10 0.99918383 0.00081620284]
132,[114 2123],[1.1475296e-11 1.0]
133,[115],[1.0]
134,[116],[1.0]
135,[117 303 501 538 1348 1526 1581 3384 3670 5695 9678],[0.002786499 3.0695836e-07 4.8491593e-06 6.765537e-10 0.082127176 1.1607067e-08 0.00020652487 5.8236293e-07 2.2330117e-07 0.9136614 0.0012123449]
136,[118 627 1521 1597 4591 7935],[0.0005213885 4.504119e-08 0.00010981878 6.712724e-10 0.9898581 0.009510596]
137,[119 3332],[0.007006452 0.99299353]
138,[120],[1.0]
139,[121 1376 1645],[0.96311396 0.00013928858 0.036746807]
140,[122 194 471 571 694 865 1047 1339 1638 1724 1974 2802 2972 3343 3916 4043 4450 4804 5064 5518 5548 5589 5683 5707 7173 8092 9155 9213 9253 9746 9753 9950 10169 10483 10910 10971 11202 11212 11268 11809 11969 11995 12103 12126],[2.4907313e-19 8.075661e-13 8.80513e-23 3.8519685e-20 1.6570152e-19 5.1193385e-24 1.7683247e-25 1.9014856e-22 5.3321006e-20 6.420125e-19 4.855691e-13 8.030454e-21 8.965272e-09 5.4818655e-13 9.0429304e-17 2.1967525e-10 3.2404587e-10 1.7871502e-06 3.9387943e-14 0.0015802253 2.876857e-21 4.4560906e-08 5.3792523e-13 2.6706837e-14 2.5003138e-07 0.027048783 0.9689706 1.3465664e-22 4.115738e-14 3.2449536e-11 1.7510683e-08 6.358054e-10 4.275331e-15 2.4131229e-12 5.8173654e-14 3.711961e-17 1.374889e-18 0.0023983405 7.7738125e-25 1.8973892e-17 1.6371944e-16 1.3161431e-19 3.7884853e-15 1.4586646e-15]
141,[123 145 860 1462 5281 5431 7742 9864 11949],[9.2337374e-11 9.299034e-13 2.1946557e-12 4.3134923e-11 3.866529e-08 9.383918e-05 0.9999062 2.093026e-15 3.822997e-13]
142,[124 127 129 535 551 918 1410 1514 1706 1728 1758 1773 2554 2659 2703 2787 2962 3182 3489 4279 4281 5285 5360 5776 6371 6747 7451 7588 7682 7932 8354 8530 8552 8995 9055 9184 9551 9813 10191 10622 10679 11325 11346 11482 11591 11601 11621 11627 11633 11883 11906 12063 12265],[8.140591e-21 5.6303297e-22 7.3461546e-17 4.1393252e-20 6.915607e-21 3.9797855e-24 7.651745e-16 1.1393491e-17 2.8212816e-25 1.8981479e-10 3.0732952e-19 4.459543e-18 3.096e-15 1.6013392e-14 1.2115558e-15 5.428242e-15 2.0943283e-25 8.6758325e-14 2.5077558e-09 8.072357e-14 3.8204878e-13 1.4717141e-12 4.77212e-12 1.1435737e-08 9.616269e-10 1.8626048e-08 3.4654338e-10 0.99999166 2.1113402e-12 8.1641166e-10 1.4845938e-07 4.2721665e-15 6.692376e-09 1.21613076e-11 3.9470525e-09 5.024136e-07 7.755046e-06 3.8262283e-16 1.0812884e-18 1.3028066e-17 6.449147e-23 2.8339985e-18 8.1031913e-22 5.891859e-20 1.5618023e-18 4.6630473e-21 1.018463e-15 3.1836166e-18 3.6981274e-22 7.547105e-21 6.756098e-15 1.3908646e-21 3.4653728e-22]
143,[125 406 596 1015 1018],[0.6181856 0.012888075 0.21662247 0.028336857 0.123966984]
144,[126 1383 2777 3222 3987 5512 6217 6480 6690 7050 7078 7321 9540 9888],[1.0167233e-16 4.9459544e-17 5.614704e-11 1.4066763e-11 4.348332e-19 1.6670155e-08 1.7201767e-06 0.0001672637 2.2134973e-08 1.0802831e-09 0.0026011188 8.0038764e-05 0.9971499 8.528969e-18]
145,[128 485 1959 3677 4132 7098 8201 8871 9075],[2.0111744e-11 6.107332e-11 1.1409111e-09 6.408159e-08 1.8855299e-14 0.017560534 6.534887e-11 4.854707e-06 0.9824346]
146,[128 5797 11401],[1.6360516e-06 0.99999833 7.3202104e-11]
147,[128 485 759 1488 1663 2090 2225 2915 3166 3434 4174 5093 8201 8455 8808 9060 9068 10493],[4.323183e-16 3.951466e-17 8.6483965e-24 1.0261005e-19 1.3389126e-23 6.7902402e-12 2.2446044e-13 2.572839e-16 1.347606e-19 4.4908242e-23 2.3810653e-10 8.914634e-22 1.38374014e-08 2.7391147e-07 0.9999994 2.7180735e-07 3.9976442e-19 1.1369121e-12]
148,[130 586 1589 2644 3438 3646],[7.751327e-11 3.2511164e-14 4.1188678e-14 2.5864718e-05 2.0812523e-12 0.99997413]
149,[131 416 682 745 834 1583 2137 2341 3006 3105 3174 11370 11600 11659 12218 12254],[1.3293697e-15 9.2581325e-12 4.4630534e-15 2.0164432e-14 7.020699e-15 3.6266137e-13 1.3004219e-05 6.843699e-09 0.9999263 8.919089e-06 7.447625e-15 5.1725652e-05 1.2098586e-10 8.302245e-12 3.773158e-11 1.2789685e-16]
150,[132 1497 3937 4817 5855 6067 10623 10752 10858 11156 11613 11805],[5.0730155e-21 1.9299211e-19 6.758785e-05 0.0064225234 0.41414964 0.57936025 6.553256e-11 1.0736597e-10 2.360735e-12 6.3043134e-17 2.0633102e-21 6.809647e-25]
151,[133 4565 5034 7027 7430 8579 11696 12043],[3.118236e-18 2.703127e-10 9.5215927e-07 0.0034229949 0.98851645 0.008059569 7.623398e-19 1.813371e-18]
152,[134 236 648 11723],[0.000304274 0.00013689941 0.99955755 1.1543179e-06]
153,[134 236 648 11723],[1.9380356e-07 1.2752186e-07 2.6278323e-05 0.9999734]
154,[135 11891],[0.41045877 0.5895412]
155,[136 3928 4659],[6.7116845e-15 0.9999918 8.199856e-06]
156,[137 6296 9990 10677 11800],[6.545288e-17 0.999253 0.00074696867 2.7986751e-12 1.4216479e-11]
157,[138 3039],[0.3345576 0.6654424]
158,[139],[1.0]
159,[140 1387 1856 1862 2483 4205 5354 5774 6224 8099 8472 8685 9196 9340 9359 9471 11124 12114 12163],[5.4414942e-15 6.4655933e-12 1.2657973e-12 1.1125322e-06 0.019292811 0.72269773 5.3531596e-07 7.4661546e-07 4.1672021e-10 0.2535611 2.0129393e-16 0.00020427018 0.0033044212 2.5803888e-09 0.0009370423 8.100196e-08 2.6823406e-09 5.783917e-15 3.310595e-12]
160,[141 2979 4220 4377 7460 9026 10484 12368],[1.3071302e-18 4.9630383e-08 1.8685504e-06 1.0132419e-15 4.4291025e-12 0.9999981 1.9374231e-17 2.671956e-19]
161,[142 10067],[2.6351995e-06 0.9999974]
162,[143 1056 1354 1549 1792 1912 2322 2325 2999 3073 4367 4779 9160 10677 10715 11193 11523 11854],[6.1493454e-17 3.2937063e-24 5.8666765e-23 9.5629557e-17 3.7697775e-12 0.0007517447 3.2128263e-13 3.8181717e-17 7.100362e-07 1.9273956e-11 6.491184e-11 0.10981019 0.88930434 2.586104e-12 0.00013293806 2.7851208e-08 8.541928e-11 6.312771e-11]
163,[144 325 443 661 735 761 904 3316 4094 4117 9445 10685 11260 12054],[1.8397018e-15 1.0358243e-23 4.2762494e-20 4.481358e-17 4.760378e-19 2.852579e-18 2.9126453e-21 4.1475968e-07 2.1457702e-10 0.99999964 3.923605e-09 5.954305e-15 2.0152953e-18 8.798104e-17]
164,[146 3939 4156 6299 8985 9325 9344 10845],[4.7042556e-14 8.796189e-06 3.1785894e-09 0.9996772 2.7599467e-06 0.00027042965 4.0866173e-05 2.891053e-14]
165,[146 2030 3091],[3.980027e-11 1.0 4.58535e-09]
166,[146 495 507 545 573 704 1179 1444 8741 9847 10240 10335 10471 10851],[6.537838e-22 2.982785e-24 5.1365968e-24 4.6872862e-23 1.8175917e-22 2.3702584e-24 1.788166e-27 4.7270234e-23 3.006941e-06 0.999997 3.5028016e-24 1.6287762e-21 4.4160847e-22 3.1067758e-27]
167,[146 835 887 1075 1149 1182 1235],[6.6928637e-16 0.00096689723 0.0011161679 0.099333026 0.014921233 0.00045911263 0.8832036]
168,[146 3382 10909],[1.3494328e-07 0.05639675 0.9436031]
169,[146 1389],[0.9287809 0.071219064]
170,[146 5498 6247],[1.13150505e-11 2.1187656e-11 1.0]
171,[146 8342],[1.3341857e-10 1.0]
172,[146 530 1538 1780 3329 4744 5061 5094 7674 10618 11675 11849],[7.8564555e-10 4.606513e-09 1.885758e-10 0.010472041 7.949059e-06 6.142624e-05 0.25193325 0.736973 0.00055247406 7.110521e-10 4.136103e-12 1.04327045e-08]
173,[147 201 315 544 710 779 874 885 945 1017 1181 1226 1270 1457 1695 1761 2058 3173 6760 7688 7909 10663 10805 10828 11352 11488 11817 11983 12162],[3.275059e-13 1.2691857e-10 3.5327883e-18 7.4794175e-13 1.0892237e-14 2.4856654e-14 2.564914e-12 5.0635008e-17 5.337189e-13 2.151635e-15 3.0332068e-13 2.9043654e-13 3.9407296e-13 7.49462e-07 1.0869491e-14 2.1802482e-14 1.0408222e-07 2.139576e-06 2.1992825e-09 0.9999964 1.6677994e-12 9.478903e-13 4.77434e-07 6.4167544e-10 1.421054e-07 3.6831718e-11 3.9069654e-11 2.8925018e-09 5.5896735e-11]
174,[148 518],[0.00040920335 0.9995908]
175,[149 265 570 709 795 1192 8943 11922 12337],[9.07232e-06 6.344931e-08 0.00011740146 0.87067664 7.5261537e-06 0.11187969 0.017219048 7.4185955e-09 9.0612906e-05]
176,[150 2559 3392 5136 7491 7702 10664 12341],[1.926837e-15 7.852078e-06 0.97219545 2.867106e-14 0.00021888752 0.027577799 1.07117745e-10 1.2629226e-08]
177,[151 322 1536 2115 3632 7327 10756 11092 11188 11203 11243 11509 12109 12210],[2.3955664e-11 4.6877557e-13 5.254375e-13 4.4784576e-09 0.0010033348 0.99899584 1.900669e-09 6.1448038e-09 8.4614143e-10 7.7410857e-07 1.8308922e-08 4.2203906e-13 7.483518e-12 6.73544e-12]
178,[152 185 10532],[5.085074e-09 5.3822685e-10 1.0]
179,[152 4826],[1.9127174e-23 1.0]
180,[153 1115 11123 11888],[5.3673775e-12 3.3836698e-13 1.0 1.4061388e-14]
181,[154 217 432 2400 6932 11241 11652],[1.2978666e-16 1.1816091e-11 1.4209873e-15 6.7205633e-07 0.9999993 5.7826122e-11 2.9634838e-12]
182,[155 258 612 728 1307 1324 1567 1776 1832 2628 3090 3301 3324 3967 7015 7176 7426 10464 11186 11466 11494 11664 11965],[4.3991223e-18 1.5195016e-18 7.4327745e-18 1.9793643e-17 1.5833104e-15 6.405992e-16 7.149442e-12 1.1265248e-05 4.8565585e-06 2.139927e-12 2.6426107e-14 6.3057034e-12 1.3702295e-09 5.0269216e-05 3.620243e-06 1.7607626e-05 0.99991167 5.97932e-07 1.18876635e-07 9.667517e-15 2.427053e-12 8.381956e-18 4.510408e-14]
183,[156 3265 11335],[3.3141341e-15 1.0 4.615021e-14]
184,[156 3265 11335],[1.7571497e-15 0.9999838 1.620448e-05]
185,[157],[1.0]
186,[157 601 1871 2954 5224 7418 8580],[1.4034931e-24 1.1152605e-29 4.9502097e-20 6.2505148e-21 2.4192776e-19 0.99999857 1.3985461e-06]
187,[157 2104 2152 10326 11836],[2.8705923e-17 0.886813 0.11318343 3.6170768e-06 2.39123e-13]
188,[158 541 1631 3518 4282 4677 7354 8719 10732 11171],[8.09971e-12 1.5280818e-17 1.1902658e-11 8.78663e-17 0.99999547 4.6746856e-10 4.5460965e-06 3.816934e-20 3.0821853e-10 8.8261634e-11]
189,[159 3064 5240 9819 10796],[3.640475e-17 0.7842184 0.01648105 0.19930065 3.8995727e-16]
190,[159 185 9345 9819],[4.7222115e-10 9.6576e-09 4.545494e-09 1.0]
191,[159 836 5599 6234 9595],[2.1848819e-06 2.7666404e-11 0.003154533 0.99684274 5.490569e-07]
192,[160 346 806 923 930 1034 1188 1364 2343 4217 4632 10391 10496 10687 10966 11272 11342 11539 11630],[3.2057805e-08 1.0297267e-08 2.462941e-06 1.338306e-07 4.781056e-06 1.2551371e-06 4.0901384e-07 5.191156e-05 1.8287355e-06 8.4402445e-06 8.3020195e-09 2.1045365e-08 7.5233754e-07 0.0075717745 0.32770953 0.6642954 0.00035070744 3.9327497e-07 4.3312573e-10]
193,[161 962 1819 2379 2440 8427 9003 11018],[3.9871706e-09 8.014789e-15 0.00055774837 0.50552475 0.00015870274 2.4644045e-11 5.7222405e-07 0.49375823]
194,[162 569 711 1467 1634 7296 9649 11206],[1.5161168e-16 1.7801609e-19 8.561028e-23 3.8626299e-16 3.5911162e-19 0.9999999 7.6885165e-08 8.0674367e-10]
195,[163 3275 9491],[1.0261555e-12 1.7525328e-07 0.9999999]
196,[164 373 2257 10509 11194 11421 12186],[3.619381e-11 1.4474736e-08 0.012460179 0.98751706 9.205219e-06 1.7260254e-06 1.1818675e-05]
197,[165 7985],[0.0027507963 0.9972492]
198,[166],[1.0]
199,[167 5924 8694],[7.801454e-21 0.9964619 0.0035381266]
200,[168 197 221 393 558 811 1593 2157 3770 10761 11118 11388 11464 11545 12317 12343],[2.62378e-09 0.0058532795 1.6961682e-06 1.6344744e-08 4.6600938e-08 2.2495385e-06 6.569743e-08 7.669829e-06 0.97423756 0.00020126559 3.0368801e-05 0.0005800339 0.0006251168 0.018037315 4.2339714e-05 0.00038100075]
201,[169 1771 2430 7465 7833],[1.4875214e-10 0.0022119568 7.764784e-07 0.75408745 0.24369986]
202,[170 174 522 679 1343 2414 10751],[4.4328443e-14 3.6063543e-13 2.3783764e-14 4.1689613e-10 4.8986778e-05 0.999951 2.3163334e-15]
203,[171 3244 3566 3949 4009 5306 6018 6952 10231 10248 10506 10880 11168],[2.4968495e-25 9.382269e-13 2.7101143e-13 1.9864903e-17 2.109234e-10 4.2937984e-08 0.8650777 0.13492234 2.5584995e-10 3.7923394e-18 9.755936e-18 3.174087e-10 1.80469e-15]
204,[172 336],[0.7861334 0.21386653]
205,[173 5301 12033],[4.0319774e-09 0.9999248 7.523558e-05]
206,[175 549 609 4866 7205 9417],[3.9395824e-15 1.7666107e-12 1.3907684e-16 0.44888392 0.55111605 5.9883874e-14]
207,[176 1676 11349 11775],[7.7204815e-05 0.00033799352 0.00031631067 0.9992686]
208,[177 304 676 920 1169 3960 4627 8535 8587 9155],[3.7791324e-08 6.804682e-14 1.13244015e-11 1.8722314e-07 8.278908e-14 0.00018770149 0.009006781 0.97352815 0.017277118 2.1247839e-11]
